,_id,Legal_Name,Cont_status,Hire_Date,Country,Location,Division,Company,Business_Title,Curr_Level,Annual_Sal,Currency,FTE,Cluster,Concate,min,mid,max,Variation,Var_Percent,Catch_up
2841,EID-4057,Emily Gilbert,Fixed,2021-09-20,Germany,Berlin,People,Adams GmbH,Human Resources Manager,L6,140300,EUR,1.0,HR-Operations,BerlinHR-OperationsL6,154400,177500,200700,-14100,-0.1,14100
2842,EID-4058,Carl Sanchez,Fixed,2019-07-31,Germany,Hamburg,People,Adams GmbH,Sales Manager,L6,111900,EUR,1.0,Sales-Operations,HamburgSales-OperationsL6,153700,176700,199800,-41800,-0.374,41800
2843,EID-4059,Charles Sanchez,Fixed,2021-07-02,Spain,Barcelona,People,Adams Coy,Director of People Technology,L6,131100,EUR,1.0,People-Tech,BarcelonaPeople-TechL6,145800,167600,189500,-14700,-0.112,14700
2844,EID-4060,Alexandra Gomez,Fixed,2014-04-30,Spain,Barcelona,People,Adams Coy,Human Resources Manager,L6,130400,EUR,1.0,HR-Operations,BarcelonaHR-OperationsL6,163000,187400,211900,-32600,-0.25,32600
2845,EID-4061,Deborah White,Fixed,2021-12-24,Spain,Barcelona,People,Adams Coy,Director of Technology,L6,144000,EUR,1.0,People-Tech,BarcelonaPeople-TechL6,145800,167600,189500,-1800,-0.012,1800
2846,EID-4062,Angela Ramirez,Fixed,2020-11-30,Spain,Barcelona,People,Adams Coy,Human Resources Manager,L6,125900,EUR,1.0,HR-Operations,BarcelonaHR-OperationsL6,163000,187400,211900,-37100,-0.295,37100
2847,EID-4063,Raymond Jones,Fixed,2020-10-16,Poland,Warsaw,People,Adams Coy,Chief Operating Officer,L6,106300,EUR,1.0,Management,WarsawManagementL6,140900,162100,183200,-34600,-0.325,34600
2848,EID-4064,Robert Carter,Fixed,2022-02-18,Germany,Berlin,People,Adams GmbH,Chief Operating Officer,L6,139200,EUR,1.0,Management,BerlinManagementL6,149100,171500,193800,-9900,-0.071,9900
2849,EID-4065,Stephen Boyle,Regular,2015-07-28,Austria,Vienna,People,Adams GmbH,Director of Technology,L6,140800,EUR,1.0,People-Tech,ViennaPeople-TechL6,146200,168100,190100,-5400,-0.038,5400
2850,EID-4066,Kimberly Burke,Regular,2010-10-21,Spain,Barcelona,People,Adams Coy,Customer Service Manager,L6,129100,EUR,1.0,Customer-Support,BarcelonaCustomer-SupportL6,158200,181900,205700,-29100,-0.225,29100
2851,EID-4067,Sarah Ford,Regular,2017-04-21,Germany,Berlin,People,Adams GmbH,Customer Service Manager,L6,113300,EUR,1.0,Customer-Support,BerlinCustomer-SupportL6,148200,170400,192700,-34900,-0.308,34900
2852,EID-4068,Ashley Warren,Regular,2014-12-31,Germany,Hamburg,People,Adams GmbH,Chief Technology Officer,L6,141700,EUR,1.0,People-Tech,HamburgPeople-TechL6,146500,168500,190400,-4800,-0.034,4800
2853,EID-4069,William Smith,Regular,2018-04-23,Germany,Hamburg,People,Adams GmbH,Chief Operating Officer,L6,120000,EUR,1.0,Management,HamburgManagementL6,144900,166600,188300,-24900,-0.208,24900
2854,EID-4070,Carolyn Brown,Regular,2014-07-08,Spain,Barcelona,People,Adams Coy,Technical Tools Manager,L6,136000,EUR,1.0,People-Tech,BarcelonaPeople-TechL6,145800,167600,189500,-9800,-0.072,9800
2855,EID-4071,Cheryl Taylor,Regular,2021-07-07,Austria,Vienna,People,Adams GmbH,Chief Technology Officer,L6,109500,EUR,1.0,People-Tech,ViennaPeople-TechL6,146200,168100,190100,-36700,-0.335,36700
2856,EID-4072,Shelley Miller,Regular,2021-03-30,Germany,Berlin,People,Adams GmbH,Chief Financial Officer,L6,138500,EUR,1.0,Management,BerlinManagementL6,149100,171500,193800,-10600,-0.077,10600
2857,EID-4073,Mr. Andrew Guzman,Regular,2018-11-20,Poland,Warsaw,People,Adams Coy,Director of Technology,L6,119300,EUR,1.0,People-Tech,WarsawPeople-TechL6,167900,193100,218200,-48600,-0.407,48600
2858,EID-4074,Albert Fleming,Regular,2018-05-12,Austria,Vienna,People,Adams GmbH,Manager of Marketing,L6,136600,EUR,1.0,General-Marketing,ViennaGeneral-MarketingL6,162400,186800,211100,-25800,-0.189,25800
2859,EID-4075,Valerie Johnson,Regular,2013-07-23,Spain,Barcelona,People,Adams Coy,Chief Financial Officer,L6,113200,EUR,1.0,Management,BarcelonaManagementL6,149100,171500,193800,-35900,-0.317,35900
2860,EID-4076,Mary Bennett,Regular,2015-03-20,Germany,Hamburg,People,Adams GmbH,Manager of Marketing,L6,125300,EUR,1.0,General-Marketing,HamburgGeneral-MarketingL6,162300,186600,211000,-37000,-0.295,37000
2861,EID-1735,Bill Wright,Regular,2010-08-23,Poland,Warsaw,Productions,Adams GmbH,Director of Technology,L6,90700,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-64600,-0.712,64600
2862,EID-1753,Frederick Crawford,Regular,2019-10-27,Poland,Warsaw,Productions,Adams GmbH,Director of Operations,L6,114600,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-40700,-0.355,40700
2863,EID-1839,Mary Stevens,Fixed,2007-11-01,Austria,Vienna,Productions,Adams GmbH,Accounting Manager Leader,L6,135800,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-12500,-0.092,12500
2864,EID-1924,Stephanie Vasquez,Regular,2002-10-18,Spain,Barcelona,Productions,Adams Coy,Manager of Operations,L6,117400,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-44900,-0.382,44900
2865,EID-1931,Reginald Wolf,Fixed,2009-04-12,Germany,Hamburg,Productions,Adams GmbH,Human Resources Manager,L6,144300,EUR,1.0,Productions,HamburgProductionsL6,151500,174200,196900,-7200,-0.05,7200
2866,EID-1933,Julie Lewis,Fixed,2002-12-22,Germany,Berlin,Productions,Adams GmbH,Chief Executive Officer,L6,113200,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-40100,-0.354,40100
2867,EID-1949,Sarah Sanchez,Fixed,2005-11-12,Germany,Berlin,Productions,Adams GmbH,Accounting Manager Leader,L6,103700,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-49600,-0.478,49600
2868,EID-2003,Elizabeth Gonzalez,Regular,2017-06-04,Germany,Hamburg,Productions,Adams GmbH,Manager of Marketing,L6,117800,EUR,1.0,Productions,HamburgProductionsL6,151500,174200,196900,-33700,-0.286,33700
2869,EID-2054,Elizabeth Wells,Regular,2002-05-15,Spain,Barcelona,Productions,Adams Coy,Chief Operating Officer,L6,107700,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-54600,-0.507,54600
2870,EID-2064,Timothy Wright,Fixed,2010-01-06,Poland,Warsaw,Productions,Adams GmbH,Sales Manager,L6,149000,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-6300,-0.042,6300
2871,EID-2076,Ryan Patterson,Fixed,2013-02-24,Poland,Warsaw,Productions,Adams GmbH,Customer Service Manager,L6,105100,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-50200,-0.478,50200
2872,EID-2146,Melissa Williams,Regular,2005-09-15,Spain,Barcelona,Productions,Adams Coy,Human Resources Manager,L6,99300,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-63000,-0.634,63000
2873,EID-2176,Shawna Ho,Regular,2003-01-12,Germany,Berlin,Productions,Adams GmbH,Manager of Marketing,L6,144000,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-9300,-0.065,9300
2874,EID-2216,Samantha Thomas,Regular,2000-11-17,Poland,Warsaw,Productions,Adams GmbH,Logistics Manager,L6,127400,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-27900,-0.219,27900
2875,EID-2242,Christopher Lewis,Regular,2008-03-30,Spain,Barcelona,Productions,Adams Coy,Chief Marketing Officer,L6,94500,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-67800,-0.717,67800
2876,EID-2252,Thomas Doyle,Fixed,2008-06-02,Spain,Barcelona,Productions,Adams Coy,Accounting Manager Leader,L6,105900,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-56400,-0.533,56400
2877,EID-4079,Christopher Park,Fixed,2011-05-31,Austria,Vienna,Productions,Adams GmbH,Lead Researcher,L6,117300,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-31000,-0.264,31000
2878,EID-4080,Rebecca Boyd,Fixed,2017-01-11,Austria,Vienna,Productions,Adams GmbH,Lead Researcher,L6,134100,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-14200,-0.106,14200
2879,EID-4081,Joshua Cardenas,Fixed,2011-03-10,Austria,Vienna,Productions,Adams GmbH,Head of Product,L6,108700,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-39600,-0.364,39600
2880,EID-4082,James Lambert,Fixed,2012-09-14,Austria,Vienna,Productions,Adams GmbH,Chief Operating Officer,L6,115800,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-32500,-0.281,32500
2881,EID-4083,Joseph Terry,Fixed,2015-06-10,Austria,Vienna,Productions,Adams GmbH,Chief Technology Officer,L6,118900,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-29400,-0.247,29400
2882,EID-4084,Tracey Johnson,Fixed,2013-05-01,Austria,Vienna,Productions,Adams GmbH,Production Manager,L6,117600,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-30700,-0.261,30700
2883,EID-4085,Benjamin Williams,Fixed,2012-07-07,Austria,Vienna,Productions,Adams GmbH,Chief Operating Officer,L6,143500,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-4800,-0.033,4800
2884,EID-4086,Jessica Bailey,Fixed,2011-04-21,Spain,Barcelona,Productions,Adams Coy,Chief Operating Officer,L6,127300,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-35000,-0.275,35000
2885,EID-4087,Christopher Rodriguez,Fixed,2012-10-02,Austria,Vienna,Productions,Adams GmbH,Chief Operating Officer,L6,139500,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-8800,-0.063,8800
2886,EID-4088,Michael Winters,Fixed,2010-04-11,Poland,Warsaw,Productions,Adams Coy,Accounting Manager Leader,L6,128600,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-26700,-0.208,26700
2887,EID-4089,Mr. Christopher Walsh,Fixed,2020-12-31,Austria,Vienna,Productions,Adams GmbH,Chief Executive Officer,L6,136200,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-12100,-0.089,12100
2888,EID-4090,Alex Thomas,Fixed,2020-12-16,Austria,Vienna,Productions,Adams GmbH,Customer Service Manager,L6,144000,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-4300,-0.03,4300
2889,EID-4091,Martin Valenzuela,Fixed,2019-05-23,Austria,Vienna,Productions,Adams GmbH,Director of Technology,L6,110300,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-38000,-0.345,38000
2890,EID-4092,Jeremy Dixon,Fixed,2018-03-10,Germany,Berlin,Productions,Adams GmbH,Director of Operations,L6,143300,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-10000,-0.07,10000
2891,EID-4093,Paul Richmond,Fixed,2014-10-28,Germany,Berlin,Productions,Adams GmbH,Lead Researcher,L6,116300,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-37000,-0.318,37000
2892,EID-4094,Eric Anderson,Fixed,2012-12-24,Poland,Warsaw,Productions,Adams Coy,Lead Researcher,L6,105700,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-49600,-0.469,49600
2893,EID-4095,Dillon Erickson,Fixed,2010-02-09,Spain,Barcelona,Productions,Adams Coy,Head of Product,L6,106400,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-55900,-0.525,55900
2894,EID-4096,Joel Mckee Jr.,Fixed,2019-01-09,Poland,Warsaw,Productions,Adams Coy,Chief Operating Officer,L6,124200,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-31100,-0.25,31100
2895,EID-4097,Richard Calderon,Regular,2018-11-09,Spain,Barcelona,Productions,Adams Coy,Chief Technology Officer,L6,142100,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-20200,-0.142,20200
2896,EID-4098,David Garley,Regular,2011-08-17,Germany,Hamburg,Productions,Adams GmbH,Production Manager,L6,127800,EUR,1.0,Productions,HamburgProductionsL6,151500,174200,196900,-23700,-0.185,23700
2897,EID-4099,Gregory Sanchez,Regular,2018-07-12,Poland,Warsaw,Productions,Adams Coy,Chief Operating Officer,L6,105000,EUR,1.0,Productions,WarsawProductionsL6,155300,178600,202000,-50300,-0.479,50300
2898,EID-4100,Paula Pope,Regular,2012-08-27,Germany,Berlin,Productions,Adams GmbH,Chief Operating Officer,L6,141800,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-11500,-0.081,11500
2899,EID-4101,Dr. Kaitlyn Garcia,Regular,2013-12-28,Austria,Vienna,Productions,Adams GmbH,Chief Operating Officer,L6,134700,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-13600,-0.101,13600
2900,EID-4102,Natasha Villa,Regular,2012-12-17,Austria,Vienna,Productions,Adams GmbH,Accounting Manager Leader,L6,132800,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-15500,-0.117,15500
2901,EID-4103,Daniel Bates,Regular,2017-11-24,Germany,Berlin,Productions,Adams GmbH,Chief Executive Officer,L6,107800,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-45500,-0.422,45500
2902,EID-4104,Mary Wilson,Regular,2013-09-08,Germany,Berlin,Productions,Adams GmbH,Customer Service Manager,L6,132300,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-21000,-0.159,21000
2903,EID-4105,Ashlee Miller,Regular,2011-08-11,Germany,Berlin,Productions,Adams GmbH,Director of Technology,L6,121400,EUR,1.0,Productions,BerlinProductionsL6,153300,176300,199200,-31900,-0.263,31900
2904,EID-4106,Margaret Wiggins,Regular,2016-12-05,Spain,Barcelona,Productions,Adams Coy,Director of Operations,L6,113500,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-48800,-0.43,48800
2905,EID-4107,Micheal Thornton,Regular,2012-02-22,Germany,Hamburg,Productions,Adams GmbH,Accounting Manager Leader,L6,120200,EUR,1.0,Productions,HamburgProductionsL6,151500,174200,196900,-31300,-0.26,31300
2906,EID-4108,Lori Mason,Regular,2013-03-22,Austria,Vienna,Productions,Adams GmbH,Manager of Operations,L6,119400,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-28900,-0.242,28900
2907,EID-4109,Kathy Sanchez,Regular,2010-08-15,Spain,Barcelona,Productions,Adams Coy,Human Resources Manager,L6,108900,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-53400,-0.49,53400
2908,EID-4110,Jaime Johnson,Regular,2014-01-26,Austria,Vienna,Productions,Adams GmbH,Chief Executive Officer,L6,124200,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-24100,-0.194,24100
2909,EID-4111,Amanda Potts,Regular,2020-12-25,Austria,Vienna,Productions,Adams GmbH,Accounting Manager Leader,L6,131800,EUR,1.0,Productions,ViennaProductionsL6,148300,170600,192800,-16500,-0.125,16500
2910,EID-4112,Diana Moran,Regular,2015-05-26,Spain,Barcelona,Productions,Adams Coy,Manager of Marketing,L6,143200,EUR,1.0,Productions,BarcelonaProductionsL6,162300,186600,211000,-19100,-0.133,19100
2911,EID-3900,Chris Henry,Fixed,2018-02-02,Poland,Warsaw,Technology,Adams Coy,IT Expert Team Lead,L5,97300,EUR,1.0,IT-Support,WarsawIT-SupportL5,122300,140700,159000,-25000,-0.257,25000
2912,EID-3901,Elizabeth Mann,Fixed,2012-07-16,Spain,Barcelona,Technology,Adams Coy,UX Designer & UI Developer Team Lead,L5,93600,EUR,1.0,Engineering,BarcelonaEngineeringL5,122900,141300,159800,-29300,-0.313,29300
2913,EID-3902,Robert Miranda,Fixed,2015-04-01,Germany,Hamburg,Technology,Adams GmbH,SQL Developer Team Lead,L5,102800,EUR,1.0,Data-Engineering,HamburgData-EngineeringL5,123700,142200,160800,-20900,-0.203,20900
2914,EID-3903,Lisa Weaver,Fixed,2013-09-05,Germany,Berlin,Technology,Adams GmbH,Web Designer Team Lead,L5,97100,EUR,1.0,UX-Experience,BerlinUX-ExperienceL5,114400,131600,148700,-17300,-0.178,17300
2915,EID-3904,Nancy Butler,Fixed,2017-03-12,Germany,Hamburg,Technology,Adams GmbH,Web Developer Team Lead,L5,97000,EUR,1.0,Engineering,HamburgEngineeringL5,120200,138200,156200,-23200,-0.239,23200
2916,EID-3905,Nicholas Walton,Fixed,2010-01-04,Germany,Hamburg,Technology,Adams GmbH,Help Desk Worker Team Lead,L5,91800,EUR,1.0,IT-Support,HamburgIT-SupportL5,117900,135600,153300,-26100,-0.284,26100
2917,EID-3906,Timothy French,Fixed,2019-03-28,Germany,Berlin,Technology,Adams GmbH,Software Engineer Team Lead,L5,89800,EUR,1.0,Engineering,BerlinEngineeringL5,112400,129300,146200,-22600,-0.252,22600
2918,EID-3907,Zachary Lopez,Fixed,2021-12-13,Poland,Warsaw,Technology,Adams Coy,Data Engineer Team Lead,L5,99600,EUR,1.0,Data-Engineering,WarsawData-EngineeringL5,125600,144500,163300,-26000,-0.261,26000
2919,EID-3908,Kimberly Gibbs,Fixed,2017-02-02,Germany,Hamburg,Technology,Adams GmbH,DevOps Engineer Team Lead,L5,86600,EUR,1.0,Engineering,HamburgEngineeringL5,120200,138200,156200,-33600,-0.388,33600
2920,EID-3909,Taylor Thomas,Fixed,2016-02-26,Poland,Warsaw,Technology,Adams Coy,Computer Programmer Team Lead,L5,99300,EUR,1.0,Programming,WarsawProgrammingL5,128300,147600,166800,-29000,-0.292,29000
2921,EID-3910,Chad Hahn,Fixed,2012-11-26,Germany,Berlin,Technology,Adams GmbH,Network Administrator Team Lead,L5,91600,EUR,1.0,Engineering,BerlinEngineeringL5,112400,129300,146200,-20800,-0.227,20800
2922,EID-3911,Victoria Taylor,Fixed,2010-04-12,Germany,Hamburg,Technology,Adams GmbH,Information Security Analyst Team Lead,L5,91000,EUR,1.0,Engineering,HamburgEngineeringL5,120200,138200,156200,-29200,-0.321,29200
2923,EID-3912,Betty Barajas,Fixed,2020-06-22,Spain,Barcelona,Technology,Adams Coy,Artificial Intelligence Engineer Team Lead,L5,101000,EUR,1.0,Engineering,BarcelonaEngineeringL5,122900,141300,159800,-21900,-0.217,21900
2924,EID-3913,Amanda Whitaker,Fixed,2010-02-25,Spain,Barcelona,Technology,Adams Coy,Cloud Architect Team Lead,L5,88000,EUR,1.0,Engineering,BarcelonaEngineeringL5,122900,141300,159800,-34900,-0.397,34900
2925,EID-3914,Cindy Adams,Fixed,2016-04-03,Poland,Warsaw,Technology,Adams Coy,IT Manager Team Lead,L5,102800,EUR,1.0,IT-Support,WarsawIT-SupportL5,122300,140700,159000,-19500,-0.19,19500
2926,EID-3915,Joseph Moore,Fixed,2018-04-01,Germany,Berlin,Technology,Adams GmbH,Technical Specialist Team Lead,L5,101300,EUR,1.0,Engineering,BerlinEngineeringL5,112400,129300,146200,-11100,-0.11,11100
2927,EID-3916,Debra Shaw,Fixed,2014-01-07,Poland,Warsaw,Technology,Adams Coy,Application Developer Team Lead,L5,92000,EUR,1.0,Engineering,WarsawEngineeringL5,121100,139300,157500,-29100,-0.316,29100
2928,EID-3917,David Caldwell,Fixed,2014-09-05,Germany,Hamburg,Technology,Adams GmbH,IT Expert Team Lead,L5,103900,EUR,1.0,IT-Support,HamburgIT-SupportL5,117900,135600,153300,-14000,-0.135,14000
2929,EID-3918,Cindy Stephens,Fixed,2010-03-30,Austria,Vienna,Technology,Adams GmbH,UX Designer & UI Developer Team Lead,L5,99700,EUR,1.0,Engineering,ViennaEngineeringL5,127400,146500,165600,-27700,-0.278,27700
2930,EID-3919,Chase Ramirez,Fixed,2015-05-10,Austria,Vienna,Technology,Adams GmbH,SQL Developer Team Lead,L5,91500,EUR,1.0,Data-Engineering,ViennaData-EngineeringL5,124800,143500,162200,-33300,-0.364,33300
2931,EID-3920,Larry Ortiz,Fixed,2012-07-17,Spain,Barcelona,Technology,Adams Coy,Web Designer Team Lead,L5,101000,EUR,1.0,UX-Experience,BarcelonaUX-ExperienceL5,116400,133800,151300,-15400,-0.152,15400
2932,EID-3921,Andrea Watts,Fixed,2021-03-09,Spain,Barcelona,Technology,Adams Coy,Web Developer Team Lead,L5,96200,EUR,1.0,Engineering,BarcelonaEngineeringL5,122900,141300,159800,-26700,-0.278,26700
2933,EID-3922,Cynthia Rodgers,Fixed,2013-08-10,Austria,Vienna,Technology,Adams GmbH,Help Desk Worker Team Lead,L5,104000,EUR,1.0,IT-Support,ViennaIT-SupportL5,121600,139800,158100,-17600,-0.169,17600
2934,EID-3923,Willie Lutz,Fixed,2017-12-26,Spain,Barcelona,Technology,Adams Coy,Software Engineer Team Lead,L5,92700,EUR,1.0,Engineering,BarcelonaEngineeringL5,122900,141300,159800,-30200,-0.326,30200
2935,EID-3924,Suzanne Russell,Fixed,2018-05-08,Germany,Berlin,Technology,Adams GmbH,Data Engineer Team Lead,L5,94200,EUR,1.0,Data-Engineering,BerlinData-EngineeringL5,115100,132400,149600,-20900,-0.222,20900
2936,EID-3925,Tracy Martin,Fixed,2010-06-09,Germany,Berlin,Technology,Adams GmbH,DevOps Engineer Team Lead,L5,96500,EUR,1.0,Engineering,BerlinEngineeringL5,112400,129300,146200,-15900,-0.165,15900
2937,EID-3926,Madeline Simmons,Regular,2015-02-12,Germany,Hamburg,Technology,Adams GmbH,Computer Programmer Team Lead,L5,97800,EUR,1.0,Programming,HamburgProgrammingL5,115100,132300,149600,-17300,-0.177,17300
2938,EID-3927,Michael Smith,Regular,2018-08-06,Austria,Vienna,Technology,Adams GmbH,Network Administrator Team Lead,L5,91700,EUR,1.0,Engineering,ViennaEngineeringL5,127400,146500,165600,-35700,-0.389,35700
2939,EID-3928,Robert Perez,Regular,2013-02-16,Poland,Warsaw,Technology,Adams Coy,Information Security Analyst Team Lead,L5,102800,EUR,1.0,Engineering,WarsawEngineeringL5,121100,139300,157500,-18300,-0.178,18300
2940,EID-3929,Jeffrey Cole,Regular,2017-06-20,Germany,Hamburg,Technology,Adams GmbH,Artificial Intelligence Engineer Team Lead,L5,104000,EUR,1.0,Engineering,HamburgEngineeringL5,120200,138200,156200,-16200,-0.156,16200
2941,EID-3930,Jennifer Smith,Regular,2010-10-13,Poland,Warsaw,Technology,Adams Coy,Cloud Architect Team Lead,L5,93900,EUR,1.0,Engineering,WarsawEngineeringL5,121100,139300,157500,-27200,-0.29,27200
2942,EID-3931,Patricia Ramos,Regular,2015-11-26,Spain,Barcelona,Technology,Adams Coy,IT Manager Team Lead,L5,103500,EUR,1.0,IT-Support,BarcelonaIT-SupportL5,120500,138600,156700,-17000,-0.164,17000
2943,EID-3932,Brenda Allen,Regular,2016-10-06,Poland,Warsaw,Technology,Adams Coy,Technical Specialist Team Lead,L5,104300,EUR,1.0,Engineering,WarsawEngineeringL5,121100,139300,157500,-16800,-0.161,16800
