_id,Emp_ID,Legal_Name,Manager_name,Cont_status,Hire_Date,Gender,Country,Location,Company,Division,Business_Title,ELT,PBP,Curr_Level,Cluster,Annual_Sal,Currency,FTE,RoleID,email,Role,Nationality
EID-3808,LL-3808,Sonya Bowen,John Cobb,Fixed,2011-01-07,Male,Austria,Vienna,Adams GmbH,People,Assitance  Executive Officer,Sola Ameobi,Bauer White,L5,Vienna200TCL5,93900,EUR,1,177HR,Sonya.Bowen@s22.com,User,Europe
EID-3809,LL-3809,Carla Small,Douglas Jones,Fixed,2013-04-20,Male,Austria,Vienna,Adams GmbH,People,Senior Logistics Manager,Sola Ameobi,Bauer White,L5,Vienna200TCL5,95100,EUR,1,177HR,Carla.Small@s22.com,User,South America
EID-3810,LL-3810,Cindy Austin,Douglas Jones,Fixed,2022-01-16,Male,Poland,Warsaw,Adams Coy,People,Senior Human Resources Manager,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,103100,EUR,1,177HR,Cindy.Austin@s22.com,User,Africa
EID-3811,LL-3811,Andrea Ramirez,Alexander Church,Fixed,2014-03-24,Female,Poland,Warsaw,Adams Coy,People,Senior Accounting Manager,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,103600,EUR,1,177HR,Andrea.Ramirez@s22.com,User,Africa
EID-3812,LL-3812,Melissa Franklin,Alexander Church,Fixed,2010-04-27,Female,Germany,Hamburg,Adams GmbH,People,Senior Logistics Manager,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,87900,EUR,1,177HR,Melissa.Franklin@s22.com,User,North America
EID-3813,LL-3813,Sarah Fowler,Douglas Jones,Fixed,2019-06-27,Male,Austria,Vienna,Adams GmbH,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Vienna200TCL5,101900,EUR,1,177HR,Sarah.Fowler@s22.com,User,Asia
EID-3814,LL-3814,Megan Green,Mrs. Jennifer Stephens,Fixed,2018-12-17,Male,Austria,Vienna,Adams GmbH,People,Senior Sales Manager,Sola Ameobi,Bauer White,L5,Vienna200TCL5,87100,EUR,1,177HR,Megan.Green@s22.com,User,Europe
EID-3815,LL-3815,Peter Alvarez,Douglas Jones,Fixed,2021-12-25,Female,Austria,Vienna,Adams GmbH,People,Senior Financial Officer,Sola Ameobi,Bauer White,L5,Vienna200TCL5,98300,EUR,1,177HR,Peter.Alvarez@s22.com,User,Oceania
EID-3816,LL-3816,Gregory Guzman,Douglas Jones,Fixed,2022-02-03,Female,Austria,Vienna,Adams GmbH,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Vienna200TCL5,102800,EUR,1,177HR,Gregory.Guzman@s22.com,User,Asia
EID-3817,LL-3817,Kylie Wells,Alexander Church,Fixed,2011-09-06,Male,Spain,Barcelona,Adams Coy,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,100600,EUR,1,177HR,Kylie.Wells@s22.com,User,Asia
EID-3818,LL-3818,Alice Fitzgerald,Mrs. Jennifer Stephens,Fixed,2021-05-20,Female,Germany,Hamburg,Adams GmbH,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,96200,EUR,1,177HR,Alice.Fitzgerald@s22.com,User,North America
EID-3819,LL-3819,Danielle Banks,Mrs. Jennifer Stephens,Fixed,2020-09-25,Female,Poland,Warsaw,Adams Coy,People,Senior IT Security Officer,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,103100,EUR,1,177HR,Danielle.Banks@s22.com,User,Europe
EID-3820,LL-3820,Holly Ross,John Cobb,Regular,2017-04-24,Male,Germany,Berlin,Adams GmbH,People,Manager of Marketing,Sola Ameobi,Bauer White,L5,Berlin200TCL5,104500,EUR,1,177HR,Holly.Ross@s22.com,User,South America
EID-3821,LL-3821,Brittany Goodman,Douglas Jones,Regular,2020-03-15,Male,Spain,Barcelona,Adams Coy,People,Senior Accounting Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,90500,EUR,1,177HR,Brittany.Goodman@s22.com,User,Africa
EID-3822,LL-3822,Sheryl Paul,Mrs. Jennifer Stephens,Regular,2021-10-05,Female,Spain,Barcelona,Adams Coy,People,Senior Sales Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,98000,EUR,1,177HR,Sheryl.Paul@s22.com,User,Africa
EID-3823,LL-3823,Tiffany Ryan,Douglas Jones,Regular,2020-11-29,Female,Germany,Berlin,Adams GmbH,People,Senior  Marketing Officer,Sola Ameobi,Bauer White,L5,Berlin200TCL5,85800,EUR,1,177HR,Tiffany.Ryan@s22.com,User,Europe
EID-3824,LL-3824,Christine Lowe PhD,Mrs. Jennifer Stephens,Regular,2010-11-15,Male,Austria,Vienna,Adams GmbH,People,Manager of Operations,Sola Ameobi,Bauer White,L5,Vienna200TCL5,95100,EUR,1,177HR,Christine.Lowe.PhD@s22.com,User,Antarctica
EID-3825,LL-3825,Richard Jimenez,John Cobb,Regular,2012-05-06,Female,Germany,Hamburg,Adams GmbH,People,Manager of Operations,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,87300,EUR,1,177HR,Richard.Jimenez@s22.com,User,Europe
EID-3826,LL-3826,Ashley King,John Cobb,Regular,2012-01-23,Male,Germany,Berlin,Adams GmbH,People,Manager of Operations,Sola Ameobi,Bauer White,L5,Berlin200TCL5,97300,EUR,1,177HR,Ashley.King@s22.com,User,South America
EID-3827,LL-3827,Emma Tran,Douglas Jones,Regular,2019-03-06,Female,Germany,Hamburg,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,97000,EUR,1,177HR,Emma.Tran@s22.com,User,North America
EID-3828,LL-3828,Mary John,Mrs. Jennifer Stephens,Regular,2016-04-27,Female,Austria,Vienna,Adams GmbH,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Vienna200TCL5,101600,EUR,1,177HR,Mary.John@s22.com,User,North America
EID-3829,LL-3829,Angela Mitchell MD,John Cobb,Regular,2017-01-12,Male,Spain,Barcelona,Adams Coy,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,93900,EUR,1,177HR,Angela.Mitchell.MD@s22.com,User,North America
EID-3830,LL-3830,Carrie May,John Cobb,Regular,2016-08-12,Male,Poland,Warsaw,Adams Coy,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,99600,EUR,1,177HR,Carrie.May@s22.com,User,Africa
EID-3831,LL-3831,Tyler Davis,John Cobb,Regular,2012-10-08,Male,Spain,Barcelona,Adams Coy,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,97700,EUR,1,177HR,Tyler.Davis@s22.com,User,North America
EID-3832,LL-3832,Tyler Woods,Alexander Church,Regular,2014-03-10,Female,Poland,Warsaw,Adams Coy,People,Senior People Analyst,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,102200,EUR,1,177HR,Tyler.Woods@s22.com,User,Asia
EID-3833,LL-3833,Justin Clark,John Cobb,Regular,2015-02-14,Male,Poland,Warsaw,Adams Coy,People,Senior Sales Manager,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,90400,EUR,1,177HR,Justin.Clark@s22.com,User,Asia
EID-3834,LL-3834,Frederick Burgess,Alexander Church,Regular,2018-02-20,Male,Spain,Barcelona,Adams Coy,People,Senior Manager of Operations,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,94000,EUR,1,177HR,Frederick.Burgess@s22.com,User,Oceania
EID-3835,LL-3835,Amy Stein,Mrs. Jennifer Stephens,Regular,2019-12-27,Male,Poland,Warsaw,Adams Coy,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,85600,EUR,1,177HR,Amy.Stein@s22.com,User,Europe
EID-3836,LL-3836,Jacob Scott,Douglas Jones,Regular,2014-07-09,Female,Germany,Hamburg,Adams GmbH,People,Senior Technology Officer,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,94500,EUR,1,177HR,Jacob.Scott@s22.com,User,North America
EID-3837,LL-3837,Edward Adkins,John Cobb,Regular,2014-12-20,Female,Germany,Hamburg,Adams GmbH,People,Assitance  Executive Officer,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,98400,EUR,1,177HR,Edward.Adkins@s22.com,User,North America
EID-3838,LL-3838,Cathy Peterson,Mrs. Jennifer Stephens,Regular,2020-01-22,Female,Germany,Berlin,Adams GmbH,People,Senior Logistics Manager,Sola Ameobi,Bauer White,L5,Berlin200TCL5,85500,EUR,1,177HR,Cathy.Peterson@s22.com,User,South America
EID-3839,LL-3839,Steven Grant,Douglas Jones,Regular,2021-02-13,Male,Germany,Berlin,Adams GmbH,People,Senior Human Resources Manager,Sola Ameobi,Bauer White,L5,Berlin200TCL5,102000,EUR,1,177HR,Steven.Grant@s22.com,User,North America
EID-3840,LL-3840,Anthony Schmitt,John Cobb,Regular,2012-12-03,Female,Austria,Vienna,Adams GmbH,People,Senior Accounting Manager,Sola Ameobi,Bauer White,L5,Vienna200TCL5,97000,EUR,1,177HR,Anthony.Schmitt@s22.com,User,Asia
EID-3841,LL-3841,Ronald Johnson,John Cobb,Regular,2010-02-02,Male,Spain,Barcelona,Adams Coy,People,Senior Logistics Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,87300,EUR,1,177HR,Ronald.Johnson@s22.com,User,Europe
EID-3842,LL-3842,Ashley Bauer,John Cobb,Regular,2010-09-25,Male,Austria,Vienna,Adams GmbH,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Vienna200TCL5,89300,EUR,1,177HR,Ashley.Bauer@s22.com,User,North America
EID-3843,LL-3843,Frederick Lambert,Douglas Jones,Regular,2014-01-18,Female,Spain,Barcelona,Adams Coy,People,Senior Sales Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,91900,EUR,1,177HR,Frederick.Lambert@s22.com,User,Asia
EID-3844,LL-3844,James Payne,Douglas Jones,Regular,2019-04-17,Male,Poland,Warsaw,Adams Coy,People,Senior Financial Officer,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,94200,EUR,1,177HR,James.Payne@s22.com,User,North America
EID-3845,LL-3845,Jennifer Griff,Alexander Church,Regular,2018-10-16,Female,Austria,Vienna,Adams GmbH,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Vienna200TCL5,95600,EUR,1,177HR,Jennifer.Griff@s22.com,User,Asia
EID-3846,LL-3846,Danny Murphy,Alexander Church,Regular,2018-05-09,Male,Poland,Warsaw,Adams Coy,People,Senior SEO Marketing Expert,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,104400,EUR,1,177HR,Danny.Murphy@s22.com,User,Oceania
EID-3847,LL-3847,Makayla Black,Douglas Jones,Regular,2020-09-13,Male,Germany,Hamburg,Adams GmbH,People,Senior Customer Service Manager,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,92300,EUR,1,177HR,Makayla.Black@s22.com,User,Asia
EID-3848,LL-3848,Jessica Hill,Mrs. Jennifer Stephens,Regular,2020-12-07,Female,Germany,Hamburg,Adams GmbH,People,Senior IT Security Officer,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,85200,EUR,1,177HR,Jessica.Hill@s22.com,User,Asia
EID-3849,LL-3849,Richard Adams,Douglas Jones,Regular,2016-11-02,Male,Germany,Hamburg,Adams GmbH,People,Manager of Marketing,Sola Ameobi,Bauer White,L5,Hamburg200TCL5,91900,EUR,1,177HR,Richard.Adams@s22.com,User,Europe
EID-3850,LL-3850,Michelle Martinez,Douglas Jones,Regular,2018-10-15,Male,Poland,Warsaw,Adams Coy,People,Senior Accounting Manager,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,99700,EUR,1,177HR,Michelle.Martinez@s22.com,User,Europe
EID-3851,LL-3851,Scott Brandt,Alexander Church,Regular,2021-10-27,Male,Spain,Barcelona,Adams Coy,People,Senior Sales Manager,Sola Ameobi,Bauer White,L5,Barcelona200TCL5,91300,EUR,1,177HR,Scott.Brandt@s22.com,User,Asia
EID-3852,LL-3852,Peter Wilson,Mrs. Jennifer Stephens,Regular,2018-05-07,Male,Poland,Warsaw,Adams Coy,People,Senior  Marketing Officer,Sola Ameobi,Bauer White,L5,Warsaw200TCL5,94600,EUR,1,177HR,Peter.Wilson@s22.com,User,Asia
EID-3853,LL-3853,Ashley Hancock,Mrs. Jennifer Stephens,Regular,2015-12-18,Male,Germany,Berlin,Adams GmbH,People,Senior  Marketing Officer,Sola Ameobi,Bauer White,L5,Berlin200TCL5,86900,EUR,1,177HR,Ashley.Hancock@s22.com,User,Asia
EID-3854,LL-3854,Linda Hines,John Cobb,Fixed,2013-03-16,Female,Poland,Warsaw,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Warsaw311MKL5,94400,EUR,1,203PR,Linda.Hines@s22.com,User,Africa
EID-3855,LL-3855,Jamie Pennington,Mrs. Jennifer Stephens,Fixed,2015-05-22,Male,Germany,Berlin,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Berlin311MKL5,104700,EUR,1,203PR,Jamie.Pennington@s22.com,User,Europe
EID-3856,LL-3856,Jared Shah,Alexander Church,Fixed,2014-02-19,Male,Austria,Vienna,Adams GmbH,Productions,Senior Operating Officer,Imran Garba,Barry Ben,L5,Vienna311MKL5,100500,EUR,1,203PR,Jared.Shah@s22.com,User,Europe
EID-3857,LL-3857,Heather Mccormick,John Cobb,Fixed,2018-04-30,Female,Poland,Warsaw,Adams Coy,Productions,Senior Manager of Technology,Imran Garba,Barry Ben,L5,Warsaw311MKL5,95600,EUR,1,203PR,Heather.Mccormick@s22.com,User,Asia
EID-3858,LL-3858,Patricia Baker,Mrs. Jennifer Stephens,Fixed,2011-09-10,Female,Poland,Warsaw,Adams Coy,Productions,Senior Human Resources Manager,Imran Garba,Barry Ben,L5,Warsaw311MKL5,100700,EUR,1,203PR,Patricia.Baker@s22.com,User,Europe
EID-3859,LL-3859,Randy Thompson,Douglas Jones,Fixed,2014-03-31,Male,Germany,Hamburg,Adams GmbH,Productions,Senior Business Operations Expert,Imran Garba,Barry Ben,L5,Hamburg311MKL5,93300,EUR,1,203PR,Randy.Thompson@s22.com,User,Europe
EID-3860,LL-3860,Jon Townsend,John Cobb,Fixed,2019-08-01,Female,Poland,Warsaw,Adams Coy,Productions,Senior IT Security Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,101600,EUR,1,203PR,Jon.Townsend@s22.com,User,North America
EID-3861,LL-3861,Amber Smith,Douglas Jones,Fixed,2017-05-03,Female,Germany,Hamburg,Adams GmbH,Productions,Senior Technology Officer,Imran Garba,Barry Ben,L5,Hamburg311MKL5,102200,EUR,1,203PR,Amber.Smith@s22.com,User,Asia
EID-3862,LL-3862,Shaun Mays,John Cobb,Fixed,2019-03-18,Male,Germany,Berlin,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Berlin311MKL5,94800,EUR,1,203PR,Shaun.Mays@s22.com,User,North America
EID-3863,LL-3863,Jonathan Wise,Douglas Jones,Fixed,2011-01-31,Male,Germany,Berlin,Adams GmbH,Productions,Senior Customer Service Manager,Imran Garba,Barry Ben,L5,Berlin311MKL5,87600,EUR,1,203PR,Jonathan.Wise@s22.com,User,Europe
EID-3864,LL-3864,Michelle Townsend,Mrs. Jennifer Stephens,Fixed,2016-06-30,Female,Germany,Hamburg,Adams GmbH,Productions,Senior Business Operations Expert,Imran Garba,Barry Ben,L5,Hamburg311MKL5,85100,EUR,1,203PR,Michelle.Townsend@s22.com,User,Europe
EID-3865,LL-3865,Christopher Logan,John Cobb,Fixed,2011-08-14,Male,Germany,Hamburg,Adams GmbH,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Hamburg311MKL5,99500,EUR,1,203PR,Christopher.Logan@s22.com,User,North America
EID-3866,LL-3866,Felicia Levine,Alexander Church,Fixed,2020-07-14,Female,Poland,Warsaw,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,103800,EUR,1,203PR,Felicia.Levine@s22.com,User,Asia
EID-3867,LL-3867,Jacqueline Duncan,Mrs. Jennifer Stephens,Fixed,2017-06-18,Male,Poland,Warsaw,Adams Coy,Productions,Senior Customer Service Manager,Imran Garba,Barry Ben,L5,Warsaw311MKL5,90200,EUR,1,203PR,Jacqueline.Duncan@s22.com,User,Asia
EID-3868,LL-3868,Bill Ortiz,Alexander Church,Fixed,2014-05-23,Male,Poland,Warsaw,Adams Coy,Productions,Senior Manager of Technology,Imran Garba,Barry Ben,L5,Warsaw311MKL5,94000,EUR,1,203PR,Bill.Ortiz@s22.com,User,Europe
EID-3869,LL-3869,Kyle Brown,Mrs. Jennifer Stephens,Fixed,2020-03-07,Male,Germany,Berlin,Adams GmbH,Productions,Manager of Marketing,Imran Garba,Barry Ben,L5,Berlin311MKL5,86300,EUR,1,203PR,Kyle.Brown@s22.com,User,Asia
EID-3870,LL-3870,Christopher Davis,Douglas Jones,Fixed,2021-07-24,Female,Poland,Warsaw,Adams Coy,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,98700,EUR,1,203PR,Christopher.Davis@s22.com,User,Asia
EID-3871,LL-3871,Cynthia Sanchez,Mrs. Jennifer Stephens,Fixed,2021-04-19,Male,Germany,Berlin,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Berlin311MKL5,90700,EUR,1,203PR,Cynthia.Sanchez@s22.com,User,South America
EID-3872,LL-3872,Charles Martins,Douglas Jones,Fixed,2013-09-29,Male,Austria,Vienna,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Vienna311MKL5,103500,EUR,1,203PR,Charles.Martins@s22.com,User,Asia
EID-3873,LL-3873,Lisa Cox,Douglas Jones,Fixed,2017-09-29,Female,Germany,Berlin,Adams GmbH,Productions,Senior Accounting Manager,Imran Garba,Barry Ben,L5,Berlin311MKL5,103900,EUR,1,203PR,Lisa.Cox@s22.com,User,North America
EID-3874,LL-3874,Kelly Cooper,John Cobb,Fixed,2013-07-13,Male,Poland,Warsaw,Adams Coy,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,95300,EUR,1,203PR,Kelly.Cooper@s22.com,User,North America
EID-3875,LL-3875,Jeffrey Baker,Alexander Church,Fixed,2020-04-16,Male,Austria,Vienna,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Vienna311MKL5,92100,EUR,1,203PR,Jeffrey.Baker@s22.com,User,Europe
EID-3876,LL-3876,William Long,Douglas Jones,Fixed,2017-05-05,Female,Germany,Berlin,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Berlin311MKL5,101900,EUR,1,203PR,William.Long@s22.com,User,Europe
EID-3877,LL-3877,April Nichols,Alexander Church,Regular,2015-06-01,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona311MKL5,95200,EUR,1,203PR,April.Nichols@s22.com,User,Europe
EID-3878,LL-3878,Tracy Brandt,Douglas Jones,Regular,2011-09-23,Male,Austria,Vienna,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Vienna311MKL5,100300,EUR,1,203PR,Tracy.Brandt@s22.com,User,Europe
EID-3879,LL-3879,Zachary Vargas,Mrs. Jennifer Stephens,Regular,2018-08-27,Male,Germany,Berlin,Adams GmbH,Productions,Senior Operating Officer,Imran Garba,Barry Ben,L5,Berlin311MKL5,98100,EUR,1,203PR,Zachary.Vargas@s22.com,User,North America
EID-3880,LL-3880,William Gonzalez,John Cobb,Regular,2015-02-21,Male,Austria,Vienna,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Vienna311MKL5,99100,EUR,1,203PR,William.Gonzalez@s22.com,User,South America
EID-3881,LL-3881,Wendy Johnson,Alexander Church,Regular,2014-04-20,Male,Austria,Vienna,Adams GmbH,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Vienna311MKL5,101800,EUR,1,203PR,Wendy.Johnson@s22.com,User,Europe
EID-3882,LL-3882,Marcus Griffin,Alexander Church,Regular,2021-07-28,Male,Austria,Vienna,Adams GmbH,Productions,Senior Operating Officer,Imran Garba,Barry Ben,L5,Vienna311MKL5,91900,EUR,1,203PR,Marcus.Griffin@s22.com,User,Europe
EID-3883,LL-3883,Anthony Cruz,Mrs. Jennifer Stephens,Regular,2012-12-07,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona311MKL5,91800,EUR,1,203PR,Anthony.Cruz@s22.com,User,Asia
EID-3884,LL-3884,Andrew Greene,Mrs. Jennifer Stephens,Regular,2018-07-16,Male,Spain,Barcelona,Adams Coy,Productions,Lead Researcher,Imran Garba,Barry Ben,L5,Barcelona311MKL5,100500,EUR,1,203PR,Andrew.Greene@s22.com,User,Asia
EID-3885,LL-3885,Christine Wilson,Douglas Jones,Regular,2016-11-22,Female,Poland,Warsaw,Adams Coy,Productions,Senior Operating Officer,Imran Garba,Barry Ben,L5,Warsaw311MKL5,102000,EUR,1,203PR,Christine.Wilson@s22.com,User,Europe
EID-3886,LL-3886,George Bailey,Wesley Cole,Regular,2014-09-18,Male,Spain,Barcelona,Adams Coy,Productions,Senior Manager of Technology,Imran Garba,Barry Ben,L5,Barcelona311MKL5,101200,EUR,1,203PR,George.Bailey@s22.com,User,Asia
EID-3887,LL-3887,Stacy Griffin,Julia Edwards,Regular,2021-09-12,Female,Germany,Hamburg,Adams GmbH,Productions,Senior Human Resources Manager,Imran Garba,Barry Ben,L5,Hamburg311MKL5,101100,EUR,1,203PR,Stacy.Griffin@s22.com,User,Europe
EID-3888,LL-3888,David Oliver,Kathleen Snyder,Regular,2017-03-15,Male,Austria,Vienna,Adams GmbH,Productions,Senior Business Operations Expert,Imran Garba,Barry Ben,L5,Vienna311MKL5,103700,EUR,1,203PR,David.Oliver@s22.com,User,Europe
EID-3889,LL-3889,Pamela Wallace,Judy Clark,Regular,2015-05-09,Female,Germany,Hamburg,Adams GmbH,Productions,Senior IT Security Officer,Imran Garba,Barry Ben,L5,Hamburg311MKL5,87500,EUR,1,203PR,Pamela.Wallace@s22.com,User,Europe
EID-3890,LL-3890,Barbara Miller,Kathleen Booth,Regular,2014-04-25,Female,Austria,Vienna,Adams GmbH,Productions,Senior Technology Officer,Imran Garba,Barry Ben,L5,Vienna311MKL5,102100,EUR,1,203PR,Barbara.Miller@s22.com,User,Europe
EID-3891,LL-3891,Brett Berry,Samantha Miller,Regular,2019-10-11,Male,Austria,Vienna,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Vienna311MKL5,87000,EUR,1,203PR,Brett.Berry@s22.com,User,Asia
EID-3892,LL-3892,Vincent Harrison,Jessica Lang,Regular,2016-02-27,Female,Austria,Vienna,Adams GmbH,Productions,Senior Customer Service Manager,Imran Garba,Barry Ben,L5,Vienna311MKL5,101100,EUR,1,203PR,Vincent.Harrison@s22.com,User,Asia
EID-3893,LL-3893,Christian Hernandez,Shannon Poole,Regular,2010-03-22,Male,Germany,Hamburg,Adams GmbH,Productions,Senior Business Operations Expert,Imran Garba,Barry Ben,L5,Hamburg311MKL5,86800,EUR,1,203PR,Christian.Hernandez@s22.com,User,Africa
EID-3894,LL-3894,Heather Brown,Jeremy Weaver,Regular,2019-11-21,Female,Austria,Vienna,Adams GmbH,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Vienna311MKL5,88600,EUR,1,203PR,Heather.Brown@s22.com,User,North America
EID-3895,LL-3895,Tammy Nixon,Kent Christian,Regular,2018-03-12,Female,Spain,Barcelona,Adams Coy,Productions,Senior Financial Officer,Imran Garba,Barry Ben,L5,Barcelona311MKL5,103400,EUR,1,203PR,Tammy.Nixon@s22.com,User,Europe
EID-3896,LL-3896,Michael Thomas,Donald Hansen,Regular,2011-01-02,Male,Poland,Warsaw,Adams Coy,Productions,Senior Customer Service Manager,Imran Garba,Barry Ben,L5,Warsaw311MKL5,102900,EUR,1,203PR,Michael.Thomas@s22.com,User,North America
EID-3897,LL-3897,Jennifer Hawkins,Holly Sanford,Regular,2013-02-07,Male,Germany,Hamburg,Adams GmbH,Productions,Senior Manager of Technology,Imran Garba,Barry Ben,L5,Hamburg311MKL5,86100,EUR,1,203PR,Jennifer.Hawkins@s22.com,User,Asia
EID-3898,LL-3898,Robert Norman,Laura Peck,Regular,2010-08-27,Female,Germany,Hamburg,Adams GmbH,Productions,Manager of Marketing,Imran Garba,Barry Ben,L5,Hamburg311MKL5,97000,EUR,1,203PR,Robert.Norman@s22.com,User,Europe
EID-3899,LL-3899,Stacy Mcgee,Jack Villa,Regular,2018-01-27,Male,Germany,Hamburg,Adams GmbH,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Hamburg311MKL5,90100,EUR,1,203PR,Stacy.Mcgee@s22.com,User,North America
EID-3900,LL-3900,Sydney Robinson,Garrett Foley,Regular,2021-06-20,Female,Germany,Hamburg,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Hamburg311MKL5,99000,EUR,1,203PR,Sydney.Robinson@s22.com,User,Asia
EID-3901,LL-3901,Megan Hernandez,Joseph Spears,Regular,2017-05-11,Female,Germany,Berlin,Adams GmbH,Productions,Senior SEO Marketing Expert,Imran Garba,Barry Ben,L5,Berlin311MKL5,93600,EUR,1,203PR,Megan.Hernandez@s22.com,User,North America
EID-3902,LL-3902,Amy Noble,Kimberly Coffey,Regular,2012-09-08,Male,Spain,Barcelona,Adams Coy,Productions,Senior Accounting Manager,Imran Garba,Barry Ben,L5,Barcelona311MKL5,95300,EUR,1,203PR,Amy.Noble@s22.com,User,North America
EID-3903,LL-3903,Jaheem Daave,ALex Bar,Regular,2014-08-29,Male,Austria,Vienna,Adams GmbH,Productions,Assitance  Executive Officer,Imran Garba,Barry Ben,L5,Vienna311MKL5,103900,EUR,1,203PR,Jaheem.Daave@s22.com,User,Europe
EID-3904,LL-3904,Chris Henry,Kevin Schmidt,Fixed,2018-02-02,Male,Poland,Warsaw,Adams Coy,Technology,IT Expert Team Lead,Yusuf Ibraheem,Sarah Clark,L5,Warsaw175OPL5,97300,EUR,1,200TC,Chris.Henry@s22.com,User,Africa
EID-3905,LL-3905,Elizabeth Mann,Felicia Crawford,Fixed,2012-07-16,Female,Spain,Barcelona,Adams Coy,Technology,UX Designer & UI Developer Team Lead,Yusuf Ibraheem,Sarah Clark,L5,Barcelona175OPL5,93600,EUR,1,200TC,Elizabeth.Mann@s22.com,User,Asia
